Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
145,86,243,[0, 4, 1, 5, 2, 5, 7, 2, 0, 0, 0, 0],8.19,1.46,5.76,
150,85,238,[0, 4, 1, 5, 2, 5, 7, 2, 0, 0, 0, 0],8.07,1.51,5.76,
145,83,241,[6, 7, 2, 7, 2, 3, 4, 2, 1, 1, 3, 2],8.55,1.48,5.75,
148,81,241,[3, 1, 1, 1, 7, 0, 6, 0, 0, 3, 7, 1],8.61,1.53,5.74,
146,84,241,[3, 1, 1, 1, 7, 0, 6, 0, 0, 3, 7, 1],8.52,1.55,5.74,
155,87,238,[7, 7, 6, 7, 4, 0, 1, 3, 3, 0, 6, 5],7.97,1.63,5.73,
151,87,233,[3, 1, 1, 1, 7, 0, 6, 0, 0, 3, 7, 1],8.25,1.66,5.73,
145,82,234,[0, 1, 6, 6, 0, 5, 6, 1, 2, 6, 6, 6],8.96,1.54,5.74,
146,80,243,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.12,1.58,5.73,
142,79,241,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.55,1.6,5.73,
146,78,240,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.4,1.64,5.72,
141,80,233,[4, 5, 1, 4, 5, 2, 0, 4, 5, 7, 5, 6],9.64,1.62,5.72,
143,80,239,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.57,1.66,5.72,
149,79,242,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.37,1.7,5.71,
144,75,238,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],10.06,1.53,5.71,
145,77,240,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.93,1.53,5.71,
142,76,232,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],10.23,1.57,5.7,
148,78,238,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.78,1.57,5.7,
151,80,237,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.45,1.6,5.7,
152,79,232,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.47,1.61,5.7,
150,79,236,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.57,1.62,5.7,
152,79,238,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.49,1.66,5.7,
154,82,233,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.19,1.7,5.69,
155,85,237,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],8.95,1.75,5.68,
152,86,240,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.08,1.6,5.69,
157,86,237,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],8.87,1.57,5.69,
155,86,234,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.02,1.54,5.69,
151,82,236,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.5,1.6,5.68,
157,81,241,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.21,1.67,5.68,
160,76,244,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],9.3,1.7,5.67,
166,80,232,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],8.61,1.73,5.67,
169,78,237,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],8.59,1.8,5.66,
165,79,232,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],8.7,1.87,5.65,
165,81,230,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],8.5,1.81,5.65,
179,83,236,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],7.72,1.86,5.65,
176,80,228,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],7.97,1.8,5.65,
172,82,225,[0, 6, 3, 6, 7, 6, 6, 5, 6, 5, 1, 4],7.98,1.81,5.65,
165,82,225,[1, 3, 4, 2, 2, 5, 5, 0, 3, 1, 6, 5],8.33,1.74,5.65,
163,81,230,[1, 3, 4, 2, 2, 5, 5, 0, 3, 1, 6, 5],8.46,1.72,5.64,
161,81,232,[1, 3, 4, 2, 2, 5, 5, 0, 3, 1, 6, 5],8.56,1.6,5.66,
155,79,232,[1, 3, 4, 2, 2, 5, 5, 0, 3, 1, 6, 5],9.02,1.63,5.65,
154,75,239,[6, 1, 1, 1, 4, 2, 6, 5, 5, 0, 3, 3],9.36,1.66,5.64,
152,73,245,[6, 1, 1, 1, 4, 2, 6, 5, 5, 0, 3, 3],9.61,1.63,5.64,
155,78,244,[6, 1, 1, 1, 4, 2, 6, 5, 5, 0, 3, 3],9.17,1.48,5.65,
153,80,236,[1, 1, 7, 2, 1, 5, 4, 1, 5, 2, 3, 6],9.24,1.52,5.64,
154,81,228,[1, 1, 7, 2, 1, 5, 4, 1, 5, 2, 3, 6],9.08,1.51,5.64,
158,81,232,[1, 1, 7, 2, 1, 5, 4, 1, 5, 2, 3, 6],8.84,1.56,5.63,
153,84,233,[1, 3, 0, 4, 2, 5, 5, 5, 6, 3, 6, 6],8.89,1.49,5.63,
149,81,232,[1, 3, 0, 4, 2, 5, 5, 5, 6, 3, 6, 6],9.3,1.53,5.63,
147,79,234,[1, 3, 0, 4, 2, 5, 5, 5, 6, 3, 6, 6],9.56,1.61,5.63,
139,83,231,[3, 7, 3, 4, 7, 5, 7, 2, 4, 3, 4, 7],9.83,1.63,5.63,
143,82,239,[3, 7, 3, 4, 7, 5, 7, 2, 4, 3, 4, 7],9.69,1.65,5.63,
146,82,235,[3, 7, 3, 4, 7, 5, 7, 2, 4, 3, 4, 7],9.48,1.66,5.62,
149,85,224,[3, 7, 3, 4, 7, 5, 7, 2, 4, 3, 4, 7],9.09,1.66,5.63,
148,81,236,[3, 7, 3, 4, 7, 5, 7, 2, 4, 3, 4, 7],9.43,1.72,5.62,
146,86,234,[3, 7, 3, 4, 7, 5, 7, 2, 4, 3, 4, 7],9.18,1.74,5.62,
154,83,240,[5, 4, 5, 5, 7, 1, 6, 5, 0, 7, 0, 4],8.87,1.78,5.62,
153,78,240,[5, 4, 5, 5, 7, 1, 6, 5, 0, 7, 0, 4],9.25,1.73,5.63,
146,78,238,[7, 6, 4, 5, 1, 6, 5, 2, 1, 2, 5, 4],9.74,1.68,5.63,
144,77,246,[7, 6, 4, 5, 1, 6, 5, 2, 1, 2, 5, 4],9.94,1.6,5.64,
150,77,250,[1, 0, 2, 2, 5, 4, 1, 4, 3, 2, 4, 2],9.61,1.64,5.64,
152,81,240,[1, 0, 2, 2, 5, 4, 1, 4, 3, 2, 4, 2],9.23,1.7,5.64,
152,84,239,[3, 4, 6, 2, 5, 7, 0, 3, 4, 7, 4, 7],9.05,1.74,5.63,
150,77,245,[3, 4, 6, 2, 5, 7, 0, 3, 4, 7, 4, 7],9.66,1.76,5.63,
153,80,233,[1, 7, 2, 2, 5, 4, 1, 5, 3, 5, 6, 6],9.31,1.78,5.63,
147,76,238,[1, 7, 2, 2, 5, 4, 1, 5, 3, 5, 6, 6],10.05,1.82,5.62,
139,75,248,[1, 7, 2, 2, 5, 4, 1, 5, 3, 5, 6, 6],10.71,1.75,5.63,
148,74,248,[1, 7, 2, 2, 5, 4, 1, 5, 3, 5, 6, 6],10.15,1.76,5.62,
148,73,246,[1, 7, 2, 2, 5, 4, 1, 5, 3, 5, 6, 6],10.26,1.8,5.62,
144,72,242,[1, 7, 2, 2, 5, 4, 1, 5, 3, 5, 6, 6],10.65,1.71,5.62,
147,72,248,[1, 1, 7, 1, 2, 5, 4, 1, 2, 4, 2, 6],10.51,1.73,5.62,
143,75,250,[1, 1, 7, 1, 2, 5, 4, 1, 2, 4, 2, 6],10.62,1.71,5.62,
143,72,246,[3, 4, 5, 2, 3, 2, 2, 7, 3, 7, 7, 2],10.88,1.73,5.61,
132,75,248,[3, 4, 5, 2, 3, 2, 2, 7, 3, 7, 7, 2],11.58,1.77,5.61,
134,75,250,[7, 6, 2, 5, 3, 6, 4, 5, 1, 1, 5, 4],11.51,1.78,5.61,
139,73,252,[7, 6, 2, 5, 3, 6, 4, 5, 1, 1, 5, 4],11.29,1.79,5.6,
145,72,253,[7, 6, 2, 5, 3, 6, 4, 5, 1, 1, 5, 4],10.96,1.83,5.6,
138,64,253,[7, 6, 2, 5, 3, 6, 4, 5, 1, 1, 5, 4],12.14,1.88,5.6,
144,63,258,[7, 6, 2, 5, 3, 6, 4, 5, 1, 1, 5, 4],11.73,1.92,5.6,
146,67,247,[7, 6, 2, 5, 3, 6, 4, 5, 1, 1, 5, 4],11.25,1.95,5.59,
156,65,247,[4, 4, 6, 3, 1, 1, 1, 2, 4, 3, 6, 5],10.65,1.95,5.59,
150,67,243,[4, 4, 6, 3, 1, 1, 1, 2, 4, 3, 6, 5],10.94,1.96,5.59,
149,64,247,[4, 4, 6, 3, 1, 1, 1, 2, 4, 3, 6, 5],11.23,1.97,5.59,
150,63,245,[4, 4, 6, 3, 1, 1, 1, 2, 4, 3, 6, 5],11.19,2.02,5.59,
155,64,247,[4, 4, 6, 3, 1, 1, 1, 2, 4, 3, 6, 5],10.72,1.99,5.59,
163,62,250,[4, 4, 6, 3, 1, 1, 1, 2, 4, 3, 6, 5],10.33,1.98,5.59,
160,62,243,[0, 7, 6, 0, 4, 1, 0, 2, 1, 3, 1, 3],10.52,2.01,5.59,
160,63,249,[0, 7, 6, 0, 4, 1, 0, 2, 1, 3, 1, 3],10.42,1.94,5.58,
161,58,246,[0, 7, 6, 0, 4, 1, 0, 2, 1, 3, 1, 3],10.57,1.98,5.58,
161,56,243,[5, 7, 5, 4, 3, 7, 4, 2, 6, 6, 6, 1],10.59,1.99,5.58,
160,57,248,[0, 3, 4, 6, 7, 5, 6, 6, 1, 5, 5, 6],10.53,1.99,5.58,
157,58,250,[0, 3, 4, 6, 7, 5, 6, 6, 1, 5, 5, 6],10.62,2.04,5.58,
161,57,254,[0, 3, 4, 6, 7, 5, 6, 6, 1, 5, 5, 6],10.45,2.07,5.57,
160,60,249,[0, 3, 4, 6, 7, 5, 6, 6, 1, 5, 5, 6],10.29,2.12,5.57,
162,65,250,[2, 1, 3, 6, 0, 5, 5, 2, 4, 4, 1, 3],9.87,2.15,5.57,
164,63,249,[2, 1, 3, 6, 0, 5, 5, 2, 4, 4, 1, 3],9.8,2.12,5.57,
161,63,246,[2, 1, 3, 6, 0, 5, 5, 2, 4, 4, 1, 3],9.88,2.09,5.57,
166,64,248,[2, 1, 3, 6, 0, 5, 5, 2, 4, 4, 1, 3],9.46,2.1,5.58,
162,63,244,[2, 1, 3, 6, 0, 5, 5, 2, 4, 4, 1, 3],9.71,1.91,5.59,
157,60,255,[2, 1, 3, 6, 0, 5, 5, 2, 4, 4, 1, 3],10.2,1.99,5.59,
159,64,246,[1, 2, 4, 4, 6, 5, 5, 4, 6, 1, 2, 5],9.75,2.03,5.59,
157,64,253,[1, 2, 4, 4, 6, 5, 5, 4, 6, 1, 2, 5],9.87,2.06,5.59,
164,64,241,[0, 0, 6, 2, 2, 5, 6, 0, 0, 3, 0, 5],9.48,2.08,5.59,
162,66,246,[0, 0, 6, 2, 2, 5, 6, 0, 0, 3, 0, 5],9.54,2.12,5.59,
161,65,242,[1, 3, 3, 0, 5, 5, 3, 2, 2, 2, 5, 5],9.69,2.0,5.59,
159,62,251,[1, 3, 3, 0, 5, 5, 3, 2, 2, 2, 5, 5],10.01,1.98,5.59,
167,60,248,[1, 3, 3, 0, 5, 5, 3, 2, 2, 2, 5, 5],9.68,2.01,5.58,
166,60,241,[1, 3, 3, 0, 5, 5, 3, 2, 2, 2, 5, 5],9.72,1.98,5.58,
165,61,246,[1, 3, 3, 0, 5, 5, 3, 2, 2, 2, 5, 5],9.68,2.02,5.57,
167,62,245,[6, 5, 5, 7, 7, 3, 0, 6, 0, 5, 7, 0],9.47,2.07,5.58,
170,63,239,[6, 5, 5, 7, 7, 3, 0, 6, 0, 5, 7, 0],9.18,2.05,5.57,
169,60,248,[6, 5, 5, 7, 7, 3, 0, 6, 0, 5, 7, 0],9.4,2.05,5.57,
173,61,246,[1, 3, 3, 0, 5, 5, 3, 2, 2, 2, 5, 5],9.15,1.99,5.58,
166,61,248,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.54,1.89,5.58,
166,62,237,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.46,1.93,5.57,
165,64,242,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.36,1.96,5.57,
166,62,245,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.43,1.98,5.56,
167,63,244,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.29,2.01,5.56,
165,63,244,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.4,2.02,5.56,
165,65,253,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.31,2.06,5.57,
173,64,246,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],8.89,2.1,5.56,
175,63,243,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],8.83,2.13,5.56,
167,63,244,[7, 5, 7, 3, 7, 2, 3, 0, 1, 5, 3, 5],9.28,2.17,5.56,
159,62,254,[0, 5, 4, 1, 1, 1, 7, 2, 6, 4, 6, 6],9.81,2.13,5.56,
163,63,248,[0, 5, 4, 1, 1, 1, 7, 2, 6, 4, 6, 6],9.47,2.15,5.55,
156,62,246,[0, 5, 4, 1, 1, 1, 7, 2, 6, 4, 6, 6],9.9,2.24,5.55,
159,56,242,[0, 2, 3, 6, 0, 5, 6, 3, 1, 6, 7, 5],10.13,2.17,5.56,
154,62,250,[0, 5, 4, 1, 1, 1, 7, 2, 6, 4, 6, 6],10.03,2.2,5.55,
157,63,252,[0, 5, 4, 1, 1, 1, 7, 2, 6, 4, 6, 6],9.81,2.13,5.56,
157,67,243,[0, 2, 3, 6, 0, 5, 6, 3, 1, 6, 7, 5],9.63,2.16,5.55,
157,64,247,[4, 1, 0, 7, 5, 4, 7, 2, 7, 6, 4, 0],9.83,2.19,5.55,
161,66,246,[4, 1, 0, 7, 5, 4, 7, 2, 7, 6, 4, 0],9.48,2.2,5.55,
169,67,249,[2, 6, 5, 4, 1, 0, 2, 6, 7, 1, 4, 6],9.0,2.21,5.54,
172,72,243,[6, 7, 7, 2, 3, 6, 7, 0, 4, 0, 5, 0],8.54,2.23,5.54,
164,68,241,[2, 6, 5, 4, 1, 0, 2, 6, 7, 1, 4, 6],9.16,2.05,5.55,
163,67,240,[2, 6, 5, 4, 1, 0, 2, 6, 7, 1, 4, 6],9.14,1.93,5.56,
174,65,238,[2, 6, 5, 4, 1, 0, 2, 6, 7, 1, 4, 6],8.66,1.94,5.56,
175,65,246,[2, 6, 5, 4, 1, 0, 2, 6, 7, 1, 4, 6],8.51,1.97,5.56,
172,66,245,[6, 7, 7, 2, 3, 6, 7, 0, 4, 0, 5, 0],8.6,1.99,5.56,
162,67,245,[5, 5, 4, 6, 4, 4, 4, 2, 6, 4, 3, 4],9.1,2.06,5.56,
155,66,249,[5, 5, 4, 6, 4, 4, 4, 2, 6, 4, 3, 4],9.64,1.99,5.56,
158,69,254,[5, 5, 4, 6, 4, 4, 4, 2, 6, 4, 3, 4],9.33,2.02,5.56,
154,65,244,[5, 1, 5, 4, 0, 6, 0, 0, 0, 1, 6, 6],9.92,1.97,5.56,
155,68,253,[5, 1, 5, 4, 0, 6, 0, 0, 0, 1, 6, 6],9.63,1.96,5.55,
161,71,250,[5, 1, 5, 4, 0, 6, 0, 0, 0, 1, 6, 6],9.07,1.99,5.55,
163,71,241,[5, 4, 3, 6, 2, 1, 7, 7, 2, 2, 1, 4],8.9,2.04,5.54,
162,67,244,[5, 4, 3, 6, 2, 1, 7, 7, 2, 2, 1, 4],9.12,2.05,5.54,
162,66,252,[5, 4, 3, 6, 2, 1, 7, 7, 2, 2, 1, 4],9.09,2.07,5.53,
157,67,255,[7, 0, 5, 1, 5, 2, 6, 3, 4, 2, 7, 5],9.22,2.09,5.53,
159,69,256,[2, 0, 1, 3, 5, 6, 1, 6, 0, 6, 3, 7],9.0,2.12,5.53,
151,68,251,[7, 0, 7, 2, 6, 5, 4, 1, 1, 1, 0, 0],9.58,2.2,5.53,
147,70,247,[7, 0, 7, 2, 6, 5, 4, 1, 1, 1, 0, 0],9.78,2.23,5.53,
144,74,253,[7, 0, 7, 2, 6, 5, 4, 1, 1, 1, 0, 0],9.85,2.26,5.53,
143,74,253,[7, 0, 5, 1, 5, 2, 6, 3, 4, 2, 7, 5],10.07,2.29,5.52,
146,76,253,[4, 1, 7, 5, 5, 7, 0, 1, 1, 2, 1, 6],9.88,2.31,5.52,
140,73,252,[4, 1, 7, 5, 5, 7, 0, 1, 1, 2, 1, 6],10.64,2.21,5.52,
139,74,253,[7, 0, 1, 4, 4, 4, 7, 6, 6, 5, 0, 7],10.76,2.24,5.52,
141,76,252,[7, 0, 1, 4, 4, 4, 7, 6, 6, 5, 0, 7],10.6,2.26,5.52,
135,76,250,[7, 0, 1, 4, 4, 4, 7, 6, 6, 5, 0, 7],11.23,2.34,5.52,
133,78,252,[5, 3, 6, 7, 1, 3, 3, 1, 2, 7, 5, 7],11.41,2.27,5.51,
133,77,250,[6, 3, 5, 7, 1, 1, 3, 6, 1, 6, 3, 2],11.65,2.26,5.52,
133,80,248,[6, 3, 5, 7, 1, 1, 3, 6, 1, 6, 3, 2],11.59,2.32,5.51,
134,85,243,[6, 3, 5, 7, 1, 1, 3, 6, 1, 6, 3, 2],11.23,2.32,5.51,
141,80,247,[6, 3, 5, 7, 1, 1, 3, 6, 1, 6, 3, 2],11.18,2.35,5.5,
144,78,251,[6, 0, 6, 6, 5, 0, 4, 4, 6, 2, 3, 7],11.19,2.36,5.5,
146,80,244,[6, 0, 6, 6, 5, 0, 4, 4, 6, 2, 3, 7],11.0,2.39,5.49,
148,82,240,[5, 7, 1, 1, 2, 6, 1, 3, 2, 6, 3, 6],10.83,2.41,5.49,
151,81,236,[5, 7, 1, 1, 2, 6, 1, 3, 2, 6, 3, 6],10.74,2.37,5.49,
158,81,239,[5, 7, 1, 1, 2, 6, 1, 3, 2, 6, 3, 6],10.31,2.39,5.48,
160,78,238,[5, 7, 1, 1, 2, 6, 1, 3, 2, 6, 3, 6],10.4,2.41,5.49,
167,77,243,[5, 3, 2, 2, 1, 1, 1, 2, 3, 1, 7, 7],10.02,2.35,5.49,
177,75,236,[5, 3, 2, 2, 1, 1, 1, 2, 3, 1, 7, 7],9.57,2.34,5.48,
184,71,235,[5, 3, 2, 2, 1, 1, 1, 2, 3, 1, 7, 7],9.38,2.3,5.48,
192,75,227,[4, 3, 5, 1, 5, 2, 7, 7, 4, 7, 7, 2],8.7,2.31,5.47,
197,75,226,[4, 3, 5, 1, 5, 2, 7, 7, 4, 7, 7, 2],8.5,2.34,5.47,
185,69,224,[4, 4, 7, 0, 7, 6, 5, 2, 4, 6, 4, 4],9.26,2.27,5.47,
193,67,234,[6, 7, 7, 3, 1, 2, 5, 1, 0, 7, 7, 5],8.95,2.31,5.46,
200,66,230,[6, 7, 7, 3, 1, 2, 5, 1, 0, 7, 7, 5],8.66,2.32,5.46,
198,64,232,[6, 7, 7, 3, 1, 2, 5, 1, 0, 7, 7, 5],8.74,2.15,5.47,
213,62,234,[6, 7, 7, 3, 1, 2, 5, 1, 0, 7, 7, 5],8.17,2.13,5.46,
202,61,229,[6, 7, 7, 3, 1, 2, 5, 1, 0, 7, 7, 5],8.53,2.18,5.46,
210,60,239,[6, 7, 7, 3, 1, 2, 5, 1, 0, 7, 7, 5],8.1,2.1,5.46,
225,60,236,[2, 4, 1, 4, 4, 7, 0, 5, 7, 5, 3, 5],7.41,2.14,5.46,
230,61,232,[2, 4, 1, 4, 4, 7, 0, 5, 7, 5, 3, 5],7.09,2.03,5.48,
223,63,229,[2, 4, 1, 4, 4, 7, 0, 5, 7, 5, 3, 5],7.05,1.98,5.47,
220,66,235,[2, 4, 1, 4, 4, 7, 0, 5, 7, 5, 3, 5],6.95,2.02,5.47,
207,68,226,[2, 4, 1, 4, 4, 7, 0, 5, 7, 5, 3, 5],7.14,1.97,5.46,
198,63,231,[2, 4, 1, 4, 4, 7, 0, 5, 7, 5, 3, 5],7.59,1.86,5.46,
194,63,233,[1, 1, 5, 3, 1, 0, 4, 1, 1, 2, 1, 2],7.67,1.92,5.46,
194,65,240,[1, 1, 5, 3, 1, 0, 4, 1, 1, 2, 1, 2],7.47,1.84,5.46,
194,68,231,[1, 1, 5, 3, 1, 0, 4, 1, 1, 2, 1, 2],7.24,1.86,5.46,
188,65,235,[1, 1, 0, 1, 6, 5, 7, 1, 1, 5, 0, 7],7.5,1.88,5.45,
187,61,230,[1, 2, 3, 2, 6, 6, 3, 6, 3, 4, 0, 1],7.63,1.93,5.44,
178,69,240,[3, 7, 7, 5, 4, 7, 6, 5, 6, 3, 6, 7],7.49,1.96,5.44,
173,69,240,[3, 4, 4, 2, 2, 2, 4, 0, 3, 4, 2, 1],7.65,2.02,5.44,
169,70,244,[3, 4, 4, 2, 2, 2, 4, 0, 3, 4, 2, 1],7.78,2.09,5.44,
159,72,241,[3, 4, 4, 2, 2, 2, 4, 0, 3, 4, 2, 1],8.14,2.11,5.43,
158,72,244,[3, 4, 4, 2, 2, 2, 4, 0, 3, 4, 2, 1],8.23,2.1,5.44,
153,72,249,[2, 5, 0, 3, 7, 0, 6, 6, 0, 1, 2, 6],8.51,2.15,5.44,
151,70,245,[2, 5, 0, 3, 7, 0, 6, 6, 0, 1, 2, 6],8.77,2.15,5.43,
153,72,248,[2, 5, 0, 3, 7, 0, 6, 6, 0, 1, 2, 6],8.61,2.16,5.43,
147,72,243,[3, 4, 4, 2, 2, 2, 4, 0, 3, 4, 2, 1],9.02,2.14,5.43,
147,70,246,[2, 3, 4, 5, 3, 3, 5, 6, 4, 1, 4, 7],9.23,2.21,5.43,
141,73,247,[3, 4, 4, 2, 2, 2, 4, 0, 3, 4, 2, 1],9.45,2.22,5.43,
143,73,246,[3, 4, 4, 2, 2, 2, 4, 0, 3, 4, 2, 1],9.41,2.25,5.42,
143,77,243,[2, 3, 4, 5, 3, 3, 5, 6, 4, 1, 4, 7],9.26,2.21,5.42,
145,78,249,[2, 3, 4, 5, 3, 3, 5, 6, 4, 1, 4, 7],9.21,2.23,5.42,
147,77,240,[2, 3, 4, 5, 3, 3, 5, 6, 4, 1, 4, 7],9.24,2.22,5.42,
159,73,246,[2, 3, 4, 5, 3, 3, 5, 6, 4, 1, 4, 7],8.96,2.24,5.42,
156,75,245,[2, 3, 4, 5, 3, 3, 5, 6, 4, 1, 4, 7],9.04,2.26,5.41,
167,77,245,[2, 3, 4, 5, 3, 3, 5, 6, 4, 1, 4, 7],8.34,2.26,5.41,
167,75,241,[6, 1, 1, 2, 6, 6, 3, 6, 6, 7, 6, 7],8.42,2.25,5.41,
170,74,234,[1, 2, 1, 2, 7, 3, 1, 2, 4, 1, 2, 1],8.3,2.24,5.41,
170,77,227,[1, 2, 1, 2, 7, 3, 1, 2, 4, 1, 2, 1],8.07,2.29,5.4,
169,77,239,[1, 2, 1, 2, 7, 3, 1, 2, 4, 1, 2, 1],8.07,2.25,5.4,
176,79,234,[3, 0, 6, 0, 1, 0, 5, 6, 4, 1, 4, 3],7.64,2.29,5.4,
166,77,237,[3, 0, 6, 0, 1, 0, 5, 6, 4, 1, 4, 3],8.28,2.18,5.41,
162,77,237,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],8.53,2.2,5.4,
169,75,239,[3, 1, 0, 6, 5, 6, 0, 3, 5, 5, 5, 6],8.37,2.22,5.4,
174,76,234,[3, 1, 0, 6, 5, 6, 0, 3, 5, 5, 5, 6],8.06,2.22,5.39,
177,79,227,[3, 1, 6, 1, 0, 6, 3, 7, 3, 5, 4, 0],7.72,2.22,5.39,
173,78,233,[6, 1, 2, 6, 6, 0, 3, 4, 6, 7, 0, 3],8.0,2.27,5.39,
167,75,236,[6, 1, 1, 1, 6, 6, 7, 7, 1, 6, 1, 3],8.52,2.29,5.39,
166,75,236,[6, 1, 1, 1, 6, 6, 7, 7, 1, 6, 1, 3],8.54,2.23,5.39,
173,73,235,[6, 1, 1, 1, 6, 6, 7, 7, 1, 6, 1, 3],8.32,2.28,5.38,
179,75,237,[6, 1, 1, 1, 6, 6, 7, 7, 1, 6, 1, 3],7.98,2.14,5.39,
173,71,235,[6, 1, 1, 1, 6, 6, 7, 7, 1, 6, 1, 3],8.44,2.17,5.39,
180,72,232,[6, 1, 1, 1, 6, 6, 7, 7, 1, 6, 1, 3],8.09,2.19,5.38,
175,73,233,[5, 2, 2, 0, 3, 7, 1, 5, 7, 5, 2, 5],8.31,2.21,5.38,
171,78,232,[6, 0, 1, 2, 3, 0, 1, 0, 3, 3, 3, 3],8.23,2.19,5.38,
174,79,233,[6, 0, 1, 2, 3, 0, 1, 0, 3, 3, 3, 3],8.05,2.18,5.38,
176,80,233,[6, 0, 1, 2, 3, 0, 1, 0, 3, 3, 3, 3],7.94,2.23,5.37,
179,82,226,[6, 0, 1, 2, 3, 0, 1, 0, 3, 3, 3, 3],7.67,2.2,5.37,
174,79,219,[6, 0, 1, 2, 3, 0, 1, 0, 3, 3, 3, 3],8.03,2.2,5.37,
178,80,224,[6, 0, 1, 2, 3, 0, 1, 0, 3, 3, 3, 3],7.8,2.2,5.37,
164,79,227,[6, 1, 5, 2, 4, 6, 0, 5, 5, 0, 2, 5],8.55,2.32,5.36,
159,75,231,[6, 1, 5, 2, 4, 6, 0, 5, 5, 0, 2, 5],9.11,2.35,5.36,
154,74,235,[6, 1, 5, 2, 4, 6, 0, 5, 5, 0, 2, 5],9.46,2.34,5.35,
154,77,227,[3, 1, 0, 4, 4, 4, 4, 5, 2, 0, 1, 5],9.27,2.4,5.35,
159,80,236,[3, 1, 0, 4, 4, 4, 4, 5, 2, 0, 1, 5],8.81,2.42,5.35,
159,78,234,[5, 0, 2, 7, 3, 6, 5, 3, 0, 5, 0, 1],8.91,2.36,5.35,
159,77,229,[5, 0, 2, 7, 3, 6, 5, 3, 0, 5, 0, 1],8.96,2.33,5.35,
161,77,234,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],8.91,2.37,5.34,
152,80,232,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],9.35,2.36,5.35,
148,77,237,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],9.84,2.41,5.34,
148,74,239,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],10.09,2.42,5.34,
148,75,234,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],10.08,2.47,5.34,
158,72,244,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],9.75,2.44,5.34,
151,74,242,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],10.13,2.45,5.34,
154,76,235,[6, 3, 5, 0, 4, 6, 3, 5, 2, 1, 5, 5],9.83,2.45,5.34,
158,71,243,[0, 2, 1, 2, 0, 2, 6, 4, 0, 3, 6, 5],9.97,2.47,5.33,
161,68,243,[0, 2, 1, 2, 0, 2, 6, 4, 0, 3, 6, 5],9.98,2.47,5.33,
163,70,246,[7, 6, 6, 5, 1, 4, 2, 6, 0, 1, 6, 0],9.72,2.5,5.33,
