Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
233,2497,515,1219,[2, 0, 7],69.24,28.56,6.49,
234,2496,511,1221,[2, 0, 7],69.58,28.7,6.49,
235,2507,506,1220,[2, 6, 1],69.6,28.73,6.49,
236,2511,496,1228,[2, 6, 1],69.82,28.79,6.49,
237,2504,506,1215,[2, 6, 6],70.27,29.0,6.49,
238,2500,503,1234,[2, 5, 2],70.69,29.15,6.5,
239,2512,504,1243,[2, 5, 2],70.65,29.15,6.5,
240,2507,514,1235,[2, 5, 2],71.05,29.32,6.5,
241,2511,498,1223,[2, 5, 2],71.29,29.43,6.5,
242,2533,521,1217,[2, 6, 1],70.87,29.31,6.5,
243,2559,510,1217,[2, 7, 2],70.47,29.16,6.5,
244,2565,530,1206,[2, 6, 1],70.5,29.23,6.5,
245,2590,538,1200,[2, 6, 1],70.05,29.05,6.5,
246,2573,536,1190,[1, 5, 6],70.78,29.23,6.51,
247,2556,539,1161,[2, 5, 6],71.51,29.56,6.51,
248,2562,528,1167,[1, 5, 6],71.65,29.57,6.51,
249,2571,526,1193,[1, 0, 5],71.68,29.61,6.51,
250,2584,520,1191,[2, 7, 2],71.61,29.61,6.51,
251,2603,502,1193,[3, 2, 5],71.41,29.52,6.51,
252,2615,508,1202,[5, 5, 1],71.31,29.5,6.52,
253,2615,504,1192,[2, 7, 2],71.57,29.63,6.52,
254,2592,502,1204,[1, 5, 6],72.46,30.01,6.52,
255,2577,497,1213,[1, 5, 6],73.16,30.3,6.52,
256,2573,490,1213,[1, 5, 6],73.57,30.42,6.52,
257,2569,490,1227,[1, 5, 6],73.95,30.57,6.52,
258,2566,499,1192,[1, 5, 6],74.27,30.7,6.53,
259,2569,497,1198,[1, 5, 6],74.46,30.79,6.53,
260,2579,490,1214,[1, 5, 6],74.46,30.82,6.53,
261,2577,484,1214,[1, 5, 6],74.8,30.91,6.53,
262,2572,493,1180,[1, 5, 6],75.18,31.02,6.54,
263,2569,492,1218,[1, 5, 6],75.54,31.18,6.54,
264,2556,488,1216,[2, 7, 2],76.21,31.45,6.54,
265,2558,486,1205,[2, 7, 2],76.43,31.5,6.55,
266,2535,488,1199,[2, 7, 2],77.39,31.91,6.54,
267,2527,494,1200,[6, 4, 3],77.9,32.12,6.54,
268,2508,498,1206,[2, 2, 0],78.76,32.49,6.54,
269,2516,497,1211,[2, 2, 0],78.81,32.53,6.54,
270,2517,512,1213,[0, 5, 3],79.01,32.62,6.54,
271,2499,500,1192,[3, 2, 5],79.92,32.96,6.55,
272,2512,491,1215,[3, 2, 5],79.84,32.88,6.55,
273,2533,490,1240,[3, 7, 6],79.47,32.72,6.55,
274,2532,492,1218,[3, 7, 6],79.78,32.78,6.56,
275,2548,495,1222,[3, 7, 6],79.54,32.74,6.55,
276,2568,495,1218,[4, 5, 6],79.19,32.65,6.55,
277,2552,492,1196,[2, 5, 2],79.97,32.96,6.55,
278,2530,511,1216,[3, 2, 5],80.88,33.4,6.55,
279,2543,510,1207,[3, 2, 5],80.74,33.36,6.55,
280,2548,518,1208,[3, 2, 5],80.83,33.45,6.55,
281,2540,531,1186,[3, 2, 5],81.32,33.65,6.55,
282,2555,524,1198,[2, 0, 2],81.14,33.56,6.55,
283,2559,506,1220,[1, 5, 6],81.36,33.66,6.55,
284,2573,506,1220,[2, 0, 2],81.18,33.62,6.55,
285,2578,502,1209,[1, 5, 6],81.31,33.71,6.55,
286,2567,510,1215,[1, 5, 6],81.89,33.92,6.55,
287,2541,529,1232,[1, 5, 6],82.93,34.36,6.56,
288,2515,506,1214,[1, 5, 6],84.17,34.85,6.56,
289,2496,506,1228,[1, 5, 6],85.11,35.25,6.56,
290,2475,497,1228,[2, 2, 5],86.17,35.68,6.55,
291,2494,506,1251,[5, 7, 5],85.79,35.57,6.55,
292,2501,504,1245,[5, 7, 5],85.86,35.45,6.56,
293,2527,505,1223,[5, 7, 5],85.27,35.22,6.56,
294,2537,504,1238,[7, 3, 0],85.21,35.22,6.56,
295,2542,502,1241,[7, 3, 0],85.33,35.29,6.56,
296,2537,512,1250,[7, 3, 0],85.74,35.53,6.56,
297,2550,500,1269,[2, 6, 2],85.63,35.47,6.56,
298,2539,500,1247,[2, 6, 2],86.28,35.74,6.56,
299,2552,511,1234,[1, 5, 6],86.07,35.69,6.56,
300,2573,525,1214,[1, 5, 6],85.59,35.56,6.56,
301,2573,521,1219,[1, 5, 6],85.87,35.7,6.55,
302,2550,529,1223,[1, 5, 6],86.89,36.16,6.55,
303,2569,531,1205,[1, 5, 6],86.5,36.02,6.55,
304,2547,530,1212,[1, 5, 6],87.53,36.46,6.55,
305,2511,526,1213,[1, 5, 6],89.09,37.09,6.55,
