Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
78,13846,2093,4456,[0, 3, 0, 7, 0, 6, 5, 5, 5, 4, 2, 5],6.75,1.57,5.34,
79,13827,2074,4478,[1, 4, 5, 5, 6, 4, 3, 3, 0, 4, 1, 3],6.76,1.58,5.35,
80,13823,2048,4526,[1, 4, 5, 5, 6, 4, 3, 3, 0, 4, 1, 3],6.78,1.58,5.35,
81,13769,2070,4549,[6, 3, 3, 1, 3, 6, 2, 6, 2, 3, 7, 2],6.79,1.58,5.35,
82,13727,2078,4528,[0, 2, 4, 3, 1, 4, 1, 5, 1, 5, 2, 6],6.81,1.58,5.35,
83,13728,2074,4559,[0, 2, 4, 3, 1, 4, 1, 5, 1, 5, 2, 6],6.81,1.58,5.35,
84,13790,2052,4565,[0, 2, 4, 3, 1, 4, 1, 5, 1, 5, 2, 6],6.79,1.6,5.35,
85,13906,2034,4563,[1, 5, 6, 4, 5, 1, 1, 5, 7, 0, 6, 7],6.75,1.61,5.35,
86,13867,2014,4558,[0, 6, 1, 1, 4, 5, 4, 5, 4, 2, 5, 7],6.77,1.6,5.35,
87,13867,2014,4558,[0, 6, 1, 1, 4, 5, 4, 5, 4, 2, 5, 7],6.77,1.6,5.35,
88,13827,2007,4599,[2, 0, 7, 0, 0, 0, 4, 6, 6, 7, 5, 3],6.8,1.58,5.36,
89,13862,1989,4567,[2, 0, 7, 0, 0, 0, 4, 6, 6, 7, 5, 3],6.9,1.57,5.36,
90,13950,1975,4580,[0, 2, 4, 3, 1, 4, 1, 5, 1, 5, 2, 6],6.18,1.59,5.36,
91,13914,1936,4607,[0, 2, 4, 3, 1, 4, 1, 5, 1, 5, 2, 6],6.78,1.58,5.36,
92,13931,1942,4632,[0, 2, 4, 3, 1, 4, 1, 5, 1, 5, 2, 6],6.76,1.57,5.36,
93,13917,1934,4606,[0, 2, 4, 3, 1, 4, 1, 5, 1, 5, 2, 6],6.77,1.58,5.36,
94,13945,1939,4599,[7, 3, 7, 6, 1, 4, 0, 0, 4, 5, 6, 4],6.75,1.57,5.36,
95,13948,1923,4616,[7, 3, 7, 6, 1, 4, 0, 0, 4, 5, 6, 4],6.75,1.57,5.36,
96,13988,912,4756,[1, 3, 1, 1, 4, 4, 0, 3, 0, 6, 4, 3],6.72,1.56,5.37,
97,13988,1912,4613,[1, 3, 1, 1, 4, 4, 0, 3, 0, 6, 4, 3],6.72,1.56,5.37,
98,13991,1907,4638,[3, 2, 1, 2, 2, 6, 4, 6, 0, 6, 6, 7],6.71,1.57,5.36,
99,14019,1926,4653,[3, 2, 1, 2, 2, 6, 4, 6, 0, 6, 6, 7],6.68,1.57,5.37,
100,14053,1932,4591,[3, 2, 1, 2, 2, 6, 4, 6, 0, 6, 6, 7],6.64,1.59,5.37,
101,14031,1937,4568,[5, 5, 0, 2, 0, 3, 0, 2, 7, 6, 1, 7],6.64,1.58,5.37,
102,14084,1953,4605,[2, 4, 0, 4, 5, 3, 7, 3, 7, 2, 7, 6],6.59,1.59,5.37,
103,14070,1909,4631,[2, 4, 0, 4, 5, 3, 7, 3, 7, 2, 7, 6],6.62,1.58,5.37,
104,14050,1903,4595,[2, 4, 0, 4, 5, 3, 7, 3, 7, 2, 7, 6],6.63,1.57,5.37,
105,14023,1899,4653,[6, 2, 2, 1, 6, 0, 1, 0, 6, 0, 2, 1],6.64,1.57,5.37,
